"GA_Id","Name","YE_Id","Filename","FileToRun","FilenameIndex","ScrnshotFilename","MU_Id","GE_Id","PU_Id","DI_Id","CR_Id","SidFilename","DateLastPlayed","TimesPlayed","CCode","HighScore","FA","SA","Fav","PR_Id","LA_Id","Extras","Classic","Rating","V_PalNTSC","V_Length","V_Trainers","PlayersFrom","PlayersTo","PlayersSim","Adult","MemoText","Prequel","Sequel","Related","Control","CRC","Filesize","Version","Gemus","V_LengthType","Comment","V_Comment","V_LoadingScreen","V_HighScoreSaver","V_IncludedDocs","V_TrueDriveEmu","AR_Id","DE_Id","LI_Id","RA_Id","WebLink_Name","WebLink_URL","V_WebLink_Name","V_WebLink_URL","V_TitleScreen","V_Playable","V_Original","CloneOf","ReviewRating"
"24645","Piracy","25","p1\PIRACY_24645_01.zip","","0","P\Piracy_v2.png","39","88","1889","8","7","","","0","4","","0","0","0","9170","2","1","0","0","1","131","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","0","0","2","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24645","","","2","2","2","0","-1"
"24646","Stock Inc.","25","s4\STOCKINC_24646_01.zip","","0","S\Stock_Inc.png","39","138","1889","8","7","","","0","4","","0","0","0","9170","2","1","0","0","3","40","0","2","8","0","0","","0","0","0","2","","0","1","","0","","","0","0","0","0","2575","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24646","","","2","2","2","0","-1"
"24647","Adventure","4","a1\ADVENTU3_24647_02.zip","","0","A\Adventure_v3.png","39","2","1889","8","44","","","0","4","","0","0","0","9171","2","1","0","0","3","55","1","1","1","0","0","","0","0","0","0","","0","2","","0","","","0","0","1","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24647","","","2","2","2","0","-1"
"24648","Archer","4","a2\ARCHER-2_24648_01.zip","","0","A\Archer_v2.png","39","1","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","7","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24648","","","2","2","2","0","-1"
"24649","BASIC Adventure","4","b1\BASICADV_24649_02.zip","","0","B\BASIC_Adventure.png","39","1","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","1","67","0","1","1","0","0","","0","0","0","0","","0","2","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24649","","","2","2","2","0","-1"
"24650","BASIC Tetris","4","b1\BASICTET_24650_01.zip","","0","B\BASIC_Tetris.png","39","20","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","1","29","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24650","","","2","2","2","0","-1"
"24651","Berzerk","4","b1\BERZERK3_24651_01.zip","","0","B\Berzerk_v3.png","39","5","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","32","0","1","1","0","0","don't replace it with a pointless trained version","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24651","","","2","2","2","0","-1"
"24652","Blackjack 21","4","b2\BLACKJ21_24652_01.zip","","0","B\Blackjack_21.png","39","187","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","25","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24652","","","2","2","2","0","-1"
"24653","Chopper Command","4","c1\CHOPPRC1_24653_01.zip","","0","C\Chopper_Command.png","39","6","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","20","0","1","1","0","0","don't replace it with a pointless trained version","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24653","","","2","2","2","0","-1"
"24654","Clue","4","c2\CLUE3_24654_01.zip","","0","C\Clue_v3.png","39","136","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","62","0","0","6","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24654","","","2","2","2","0","-1"
"24655","Haunt House","4","h\HAUNTHOU_24655_02.zip","","0","H\Haunt_House.png","39","59","1889","8","44","","","0","4","","0","0","0","9171","2","1","0","0","3","51","2","1","1","0","0","","0","0","0","0","","0","2","","0","a.k.a. 'Haunted House' as mentioned on unofficial loading screen","includes unofficial loading screen","1","0","1","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24655","","","2","2","2","0","-1"
"24656","Lemmings [Preview]","4","l1\LEMMING-_24656_01.zip","","0","L\Lemmings_[Preview].png","39","2","3566","8","2","","","0","4","","0","0","0","9171","2","1","0","0","3","49","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24656","","","2","2","2","0","-1"
"24657","Old Maid","4","o\OLDMAID_24657_01.zip","","0","O\Old_Maid.png","39","1","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","12","0","2","6","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24657","","","2","2","2","0","-1"
"24658","Q-Bert","26","q\Q-BERT5_24658_01.zip","","0","Q\Q-Bert_v5.png","39","161","1889","8","7","","","0","4","","0","0","0","9171","2","1","0","0","3","67","0","1","1","0","0","","0","0","0","1","","0","1","","0","","","0","0","0","0","2635","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24658","","","2","2","2","0","-1"
"24659","Ski-Run","23","s2\SKI-RUN1_24659_01.zip","","0","S\Ski-Run_(Dutch).png","39","36","151","8","7","","","0","4","","0","0","0","1","7","0","0","0","1","24","0","1","1","0","0","","0","0","23582","2","","0","1","","0","Courbois Software #6406","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24659","","","2","2","2","0","-1"
"24660","Guillem de Berguedà","25","g2\GUILLEM_24660_01.zip","","0","G\Guillem_de_Bergueda.png","39","88","3578","8","59","","","0","4","","0","0","0","9172","55","1","0","0","1","60","0","1","1","0","0","","0","0","0","2","","0","1","","0","","includes CPC loading screen","1","0","0","0","2576","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24660","","","2","2","2","0","-1"
"24661","Minesaper [Preview]","35","m2\MINESAP-_24661_01.zip","","0","M\Minesaper_[Preview].png","862","61","883","8","30","MUSICIANS\P\Peet\Revolution_plotter.sid","","0","4","","0","0","0","9254","2","0","0","0","1","42","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2714","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24661","","","2","2","2","0","-1"
"24662","Saper - Man of Iron Nerves","45","s1\SAPER_24662_01.zip","","0","S\Saper_-_Man_of_Iron_Nerves.png","39","61","39","8","631","","","0","4","","0","0","0","9311","2","0","0","0","3","34","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2793","617","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24662","","","2","2","2","0","-1"
"24663","Keloglan","29","k\KELOGLAN_24663_01.zip","","0","K\Keloglan.png","39","155","3548","8","7","","","0","4","","0","0","0","1","26","0","0","0","1","130","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24663","","","2","2","2","0","-1"
"24664","Escape from London","58","e\ESCAPEFL_24664_02.zip","","0","E\Escape_from_London.png","39","88","3984","8","59","","","0","4","","0","0","0","2895","2","1","0","0","3","88","0","1","1","0","0","GTW comments: ------------- Escape from London was to be a text adventure written in 2013 and released with a small production run by Darren Jones as part of his new CBM64novo company, with a number of new titles being planned.  During the project, John (Hend) Henderson got involved and helped out producing a loading screen and artwork for the game?s cover.  The game itself was described as follows by the author (Full story in the ?Articles? tab below):  ?The game is a text adventure.   Primary location is London and the underground. Map is based around underground levels and areas above each station.  Main character is stranded at Russell square station (deep line) and after a few hours the group move on and the adventure.  Infection (bio Hazard) above ground ? Think Dirty bob in London. Objective is to find his family ? Wife and Children who were on way to visit. Then escape from London.?  Some features were also described as: -    Location?s and map accurate to distance and geographical relation to London, tube map. (I did a 6 month contract at TFL). -    Contains humour to complement the adventure. -    Multi room descriptions, change state based on events. -    Interactive characters offer help and guidance. -    2 stage parser check. -    simple standard 2 word (1st pass) -    enhanced 10 word (2nd pass)  The game was offered for purchase in July 2013, with beta testing options made available.   Here you can find the beta copy that we believe was sent out, thanks to Hend for passing it over.  The game was being written in BASIC and a solid game taking shape.  The author described the game as not being violent and requiring logical thinking process to complete.   A future ?EFL ? Extreme? version was to be offered at a later date that would take into account the darker side of public disorder and civil breakdown.  The game should have been released at the end of July, with digital copies following at the start of August.   Copies were starting to appear on Ebay, but its believed that none actually went out ? as the author unfortunately became ill and then disappeared.  Unfortunately no-one has since been able to get hold of Darren to confirm if the game was to be released.   Just to note though ? all purchased copies on Ebay were refunded in full.  A very sad end to what could have been a great new series of adventures.  We may never know, but hope that maybe some day Darren could return and carry out his original intentions.   We hope that Darren is ok.  Thanks to Hend,  we have been passed over everything that he had of the game and his own developed sketches and artwork ? which look superb.   The Alpha that we have added of the game could well be mostly complete, just with some minor bugs.  We have classified it as a preview for now.  There could well be a more complete version out there somewhere.","0","0","0","2","","0","2","","0","","includes unofficial loading screen","1","0","0","0","2588","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24664","","","2","2","2","0","-1"
"24665","Keyboard Kaos #2","23","k\KEYKAOS2_24665_01.zip","","0","K\Keyboard_Kaos_2.png","39","114","450","8","1702","","","0","4","","0","0","0","2869","2","1","0","0","1","22","0","1","1","0","0","","10375","0","0","0","","0","1","","0","","","0","0","0","0","2607","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24665","","","2","2","2","0","-1"
"24666","Macman","23","m1\MACMAN_24666_01.zip","","0","M\Macman.png","39","55","450","8","1702","","","0","4","","0","0","0","1","2","1","0","0","3","52","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24666","","","2","2","2","0","-1"
"24667","Kuhschwanz","24","k\KUHSCHWA_24667_01.zip","","0","K\Kuhschwanz.png","39","78","3550","8","2203","","","0","4","","0","0","0","9180","3","1","0","0","1","13","0","1","1","0","0","","0","0","0","2","","0","1","","0","from the book 'Spiele und Simulationen auf dem Commodore 64'","","0","0","0","0","5102","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24667","","","2","2","2","0","-1"
"24668","Sagaland","30","s1\SAGALAND_24668_01.zip","","0","S\Sagaland.png","39","19","1889","8","7","","","0","4","","0","0","0","1","3","0","0","0","1","27","0","1","1","0","0","","0","0","0","2","","0","1","","0","conversion from Triumph Adler Alphatronic PC","","0","0","0","0","2","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24668","","","2","2","2","0","-1"
"24671","Return of the Jedi","26","r1\RETURNJ0_24671_01.zip","RETURNJ0.D64","0","R\Return_of_the_Jedi_v2.png","6295","87","1889","8","7","GAMES\M-R\Return_of_the_Jedi.sid","","0","4","","0","0","0","9181","2","1","0","0","3","2","0","1","1","0","0","","0","0","0","2","","0","1","","1","","","1","0","0","1","1","598","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24671","","","2","2","2","0","-1"
"24672","Kwixx","4","k\KWIXX_24672_01.zip","","0","K\Kwixx.png","39","176","1485","8","7","","","0","4","","0","0","0","723","2","1","0","0","1","38","0","1","1","0","0","","0","0","0","1","","0","1","","0","part of 'Arcade Games II' pack","","0","0","1","0","2593","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24672","","","2","2","2","7432","-1"
"24674","Gold Packs","31","g2\GOLDPACK_24674_01.zip","","0","G\Gold_Packs.png","3169","153","2788","8","1670","MUSICIANS\B\Butterfield_Jim\M4_Yankee_BASIC.sid","","0","4","","0","0","0","2965","2","1","0","0","3","75","4","1","2","1","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24674","","","2","2","2","0","-1"
"24677","Sonic the Hedgehog [Preview]","51","s3\SONICTH-_24677_01.zip","","0","S\Sonic_the_Hedgehog_[Preview].png","5235","13","883","8","7","","","0","4","","0","0","0","7838","2","1","0","0","3","202","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2599","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24677","","","2","2","2","0","-1"
"24678","Angry Birds Style [Preview]","53","a2\ANGRYBS-_24678_01.zip","","0","A\Angry_Birds_Style_[Preview].png","5235","2","883","8","7","","","0","4","","0","0","0","7838","2","1","0","0","3","189","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2599","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24678","","","2","2","2","0","-1"
"24679","SBob Puzzle Party","49","s1\SBOBPUZZ_24679_01.zip","","0","S\SBob_Puzzle_Party.png","2967","139","1889","8","7","MUSICIANS\A\Atom\Sunshine.sid","","0","4","","0","0","0","7838","2","1","0","0","3","58","0","-1","-1","0","0","","0","0","0","0","","0","1","","0","7D8 Demo Party","","0","0","0","0","2599","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24679","","","2","2","2","0","-1"
"24680","Mini Raiden","52","m2\MINIRAID_24680_01.zip","","0","M\Mini_Raiden.png","5235","6","1889","8","7","MUSICIANS\B\Black_Turk\Mini_Raiden.sid","","0","4","","0","0","0","7838","2","1","0","0","3","26","0","1","1","0","0","","0","0","0","0","","0","1","","0","7DX Demo Party 2012","","0","0","0","0","2599","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24680","","","2","2","2","0","-1"
"24681","Snow Bros [Preview]","52","s3\SNOWBRS-_24681_01.zip","","0","S\Snow_Bros_[Preview].png","5235","11","883","8","7","MUSICIANS\B\Black_Turk\Snow_Bros_preview.sid","","0","4","","0","0","0","7838","2","1","0","0","3","192","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2599","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24681","","","2","2","2","0","-1"
"24682","Alphabet Construction Set","24","a1\ALPHABCS_24682_01.zip","","0","A\Alphabet_Construction_Set.png","39","141","3553","8","7","","","0","4","","0","0","0","9255","2","1","0","0","1","443","0","1","1","0","0","","0","0","0","6","","0","1","","0","requires Edumate Light Pen","","0","0","0","0","1","634","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24682","","","2","2","2","0","-1"
"24683","Animal Crackers","24","a2\ANIMALCR_24683_01.zip","","0","A\Animal_Crackers.png","39","141","3553","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","286","0","1","1","0","0","","0","0","0","0","","0","1","","0","requires Edumate Light Pen or Koalapad","","0","0","0","0","1","634","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24683","","","2","2","2","0","-1"
"24684","Little Red Riding Hood","24","l2\LITTLERE_24684_01.zip","","0","L\Little_Red_Riding_Hood.png","39","119","3553","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","326","0","1","1","0","0","","0","0","0","0","","0","1","","0","requires Edumate Light Pen","","0","0","0","0","1","634","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24684","","","2","2","2","0","-1"
"24685","Ladders to Learning - Geography Tutor","24","l1\LTL03_24685_01.zip","","0","L\Ladders_to_Learning_-_Geography_Tutor.png","39","117","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","386","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #03","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24685","","","2","2","2","0","-1"
"24686","Ladders to Learning - Phone Book Skills","24","l1\LTL06_24686_02.zip","","0","L\Ladders_to_Learning_-_Phone_Book_Skills.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","3","206","0","1","1","0","0","","0","0","0","2","","0","2","","0","Ladders to Learning #06","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24686","","","2","2","2","0","-1"
"24687","Ladders to Learning - Alphabet Know-How","24","l1\LTL08_24687_02.zip","","0","L\Ladders_to_Learning_-_Alphabet_Know-How.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","115","0","1","1","0","0","","0","0","0","2","","0","2","","0","Ladders to Learning #08 / a.k.a. 'Alphabetical Order'","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24687","","","2","2","2","0","-1"
"24688","Ladders to Learning - Explorers I - Early Sea Exploration","24","l1\LTL09_24688_01.zip","","0","L\Ladders_to_Learning_-_Explorers_I.png","38","49","2139","8","59","","","0","4","","0","0","0","1","2","1","0","0","1","243","0","1","1","0","0","","0","24689","0","2","","0","1","","0","Ladders to Learning #09","4 separate parts / not 100%? - part 2 might be corrupt as taken from erroneous tape","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24688","","","2","2","2","0","-1"
"24689","Ladders to Learning - Explorers II","24","","","0","","38","141","2139","8","8","","","0","4","","0","0","0","1","2","1","0","0","1","0","-1","-1","-1","0","0","","24688","24690","0","0","","0","1","","0","Ladders to Learning #10","","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24689","","","2","2","2","0","-1"
"24690","Ladders to Learning - Explorers III - A Coastline Mapped the Mountains Crossed","24","l1\LTL11_24690_01.zip","","0","L\Ladders_to_Learning_-_Explorers_III.png","38","49","2139","8","59","","","0","4","","0","0","0","1","2","1","0","0","1","199","0","1","1","0","0","","24689","24691","0","2","","0","1","","0","Ladders to Learning #11","4 separate parts / not 100% - part 3 is corrupt","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24690","","","2","2","2","0","-1"
"24691","Ladders to Learning - Explorers IV - The Land Beyond the Mountains","24","l1\LTL12_24691_01.zip","","0","L\Ladders_to_Learning_-_Explorers_IV.png","38","49","2139","8","59","","","0","4","","0","0","0","1","2","1","0","0","1","251","0","1","1","0","0","","24690","24692","0","2","","0","1","","0","Ladders to Learning #12","4 separate parts","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24691","","","2","2","2","0","-1"
"24692","Ladders to Learning - Explorers V - A Riddle Solved, Explanding Horizons","24","l1\LTL13_24692_01.zip","","0","L\Ladders_to_Learning_-_Explorers_V.png","38","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","537","0","1","1","0","0","","24691","24693","0","2","","0","1","","0","Ladders to Learning #13","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24692","","","2","2","2","0","-1"
"24693","Ladders to Learning - Explorers VI - Go West Young Man","24","l1\LTL14_24693_02.zip","","0","L\Ladders_to_Learning_-_Explorers_VI.png","38","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","533","0","1","1","0","0","","24692","0","0","2","","0","2","","0","Ladders to Learning #14","","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24693","","","2","2","2","0","-1"
"24694","Ladders to Learning - Hangman VI","24","l1\LTL18_24694_01.zip","","0","L\Ladders_to_Learning_-_Hangman_VI.png","38","156","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","307","0","1","2","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #18","","1","0","1","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24694","","","2","2","2","0","-1"
"24695","Ladders to Learning - Sentence Building","24","l1\LTL43_24695_01.zip","","0","L\Ladders_to_Learning_-_Sentence_Building.png","39","180","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","167","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #43","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24695","","","2","2","2","0","-1"
"24696","Ladders to Learning - North, South, East and West","24","l1\LTL45_24696_01.zip","","0","L\Ladders_to_Learning_-_North_South_East_and_West.png","39","117","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","367","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #45","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24696","","","2","2","2","0","-1"
"24697","Ladders to Learning - Homework Machine","24","l1\LTL46_24697_02.zip","","0","L\Ladders_to_Learning_-_Homework_Machine.png","39","141","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","165","0","1","1","0","0","","0","0","0","2","","0","2","","0","Ladders to Learning #46","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24697","","","2","2","2","0","-1"
"24698","Ladders to Learning - Probability","24","","","0","","39","141","2139","8","8","","","0","4","","0","0","0","1","2","1","0","0","1","0","-1","-1","-1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #47","","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24698","","","2","2","2","0","-1"
"24699","Ladders to Learning - Elementary Statistics","24","l1\LTL48_24699_02.zip","","0","L\Ladders_to_Learning_-_Elementary_Statistics.png","39","141","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","213","0","1","1","0","0","","0","0","0","2","","0","2","","0","Ladders to Learning #48","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24699","","","2","2","2","0","-1"
"24700","Ladders to Learning - Tally and Total","24","l1\LTL53_24700_01.zip","","0","L\Ladders_to_Learning_-_Tally_and_Total.png","39","115","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","164","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #53","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24700","","","0","2","2","0","-1"
"24701","Ladders to Learning - Verbs","24","l1\LTL55_24701_01.zip","","0","L\Ladders_to_Learning_-_Verbs.png","39","119","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","193","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #55","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24701","","","2","2","2","0","-1"
"24702","Ladders to Learning - Adverbs","24","l1\LTL56_24702_01.zip","","0","L\Ladders_to_Learning_-_Adverbs.png","39","119","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","176","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #56","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24702","","","2","2","2","0","-1"
"24703","Ladders to Learning - The Long Drive","4","","","0","","39","141","2139","8","8","","","0","4","","0","0","0","1","2","1","0","0","1","0","-1","-1","-1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #59","","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24703","","","2","2","2","0","-1"
"24704","Ladders to Learning - Geography USA","4","","","0","","39","141","2139","8","8","","","0","4","","0","0","0","1","2","1","0","0","1","0","-1","-1","-1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #60","","0","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24704","","","2","2","2","0","-1"
"24705","Ladders to Learning - Evolution","26","l1\LTL62_24705_01.zip","","0","L\Ladders_to_Learning_-_Evolution.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","340","0","1","2","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #62","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24705","","","2","2","2","0","-1"
"24706","Ladders to Learning - Circles","26","l1\LTL63_24706_01.zip","","0","L\Ladders_to_Learning_-_Circles.png","39","141","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","342","0","1","1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #63","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24706","","","2","2","2","0","-1"
"24707","Ladders to Learning - Geography UK","26","l1\LTL64_24707_02.zip","","0","L\Ladders_to_Learning_-_Geography_UK.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","363","0","1","1","0","0","","0","0","0","0","","0","2","","0","Ladders to Learning #64","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24707","","","2","2","2","0","-1"
"24708","Ladders to Learning - Triangles","26","l1\LTL65_24708_01.zip","","0","L\Ladders_to_Learning_-_Triangles.png","39","115","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","356","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #65","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24708","","","2","2","2","0","-1"
"24709","Ladders to Learning - Geography NZ","26","l1\LTL66_24709_02.zip","","0","L\Ladders_to_Learning_-_Geography_NZ.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","421","0","1","1","0","0","","0","0","0","0","","0","2","","0","Ladders to Learning #66","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24709","","","2","2","2","0","-1"
"24710","Ladders to Learning - Set Theory Revisited","26","l1\LTL69_24710_01.zip","","0","L\Ladders_to_Learning_-_Set_Theory_Revisited.png","39","141","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","274","0","-1","-1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #69","","1","0","0","1","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24710","","","2","2","2","0","-1"
"24711","Ladders to Learning - Grids Galore","26","l1\LTL72_24711_01.zip","","1","L\Ladders_to_Learning_-_Grids_Galore.png","39","49","2139","8","1702","","","0","4","","0","0","0","1","2","1","0","0","3","390","0","1","1","0","0","","0","0","0","0","","0","1","","0","Ladders to Learning #72","2 separate parts","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24711","","","2","2","2","0","-1"
"24712","Ladders to Learning - Heat Energy","26","l1\LTL73_24712_01.zip","","0","L\Ladders_to_Learning_-_Heat_Energy.png","39","49","2139","8","7","","","0","4","","0","0","0","1","2","1","0","0","1","446","0","1","1","0","0","","0","0","0","2","","0","1","","0","Ladders to Learning #73","","1","0","0","0","1","56","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24712","","","2","2","2","0","-1"
"24713","Element Drill","23","e\ELEMENTD_24713_01.zip","","0","E\Element_Drill.png","39","49","1889","8","7","","","0","4","","0","0","0","9188","2","0","0","0","1","11","0","1","1","0","0","","0","0","0","2","","0","1","","0","a.k.a. 'Element Chart'","","0","0","0","0","2","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24713","","","2","2","2","0","-1"
"24714","Actinium Decay","4","a1\ACTINIUM_24714_01.zip","","0","A\Actinium_Decay.png","39","49","2191","8","7","","","0","4","","0","0","0","2315","2","0","0","0","1","45","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","1","0","2","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24714","","","2","2","2","0","-1"
"24716","Bernie's Tower","4","b1\BERNIEST_24716_01.zip","","0","B\Bernie's_Tower.png","39","49","2191","8","7","","","0","4","","0","0","0","9191","2","0","0","0","1","38","0","1","1","0","0","","0","0","0","2","","0","1","","0","","","0","0","1","0","2600","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=24716","","","2","2","2","0","-1"
