file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Angry_Youth.xm	187.92K	Parties/Symposium97/Multi/Angry_Youth.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Artificial Babe.xm	602.30K	Parties/Symposium97/Multi/Artificial Babe.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Back from Borobor.xm	579.56K	Parties/Symposium97/Multi/Back from Borobor.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Breaking Shit_.xm	119.30K	Parties/Symposium97/Multi/Breaking Shit_.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Cartoon_s WoRLD.xm	299.48K	Parties/Symposium97/Multi/Cartoon_s WoRLD.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/claws of cerberus.xm	382.15K	Parties/Symposium97/Multi/claws of cerberus.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/DALIFE.XM	553.42K	Parties/Symposium97/Multi/DALIFE.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/DUCKJAKO.XM	141.17K	Parties/Symposium97/Multi/DUCKJAKO.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/DXN-SSTH.XM	565.44K	Parties/Symposium97/Multi/DXN-SSTH.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/EgoME_.xm	277.44K	Parties/Symposium97/Multi/EgoME_.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Endless Way.xm	239.41K	Parties/Symposium97/Multi/Endless Way.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/FOCUS.XM	931.11K	Parties/Symposium97/Multi/FOCUS.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/HEAVEN ABO.xm	419.98K	Parties/Symposium97/Multi/HEAVEN ABO.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Head on.xm	406.24K	Parties/Symposium97/Multi/Head on.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/high on the sun.xm	864.06K	Parties/Symposium97/Multi/high on the sun.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/in Her Eyes.xm	294.34K	Parties/Symposium97/Multi/in Her Eyes.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/in the buck.xm	712.41K	Parties/Symposium97/Multi/in the buck.xm
